VBA Project,GUID,Friendly name
TOC,43ce3b8e-15a7-d1d0-edc9-40af415e2a39,you-cannot-add-a-second-replication-id-autonumber-field-to-a-tableerror-3486
TOC,403cacb5-9962-f18d-b305-416bd3a1fd09,updating-data-in-a-linked-table-is-not-supported-by-this-isamerror-3616
TOC,827551ad-2803-fe4f-2e85-462f4ac46bbb,user-defined-properties-do-not-support-a-null-valueerror-3385
TOC,c274ccf7-360b-d60f-66b5-4e053e319dbd,tlv-violationerror-3716
TOC,2417ec66-b385-c8ff-3848-4f4cae20264f,the-table-name-name-in-the-partial-filter-expression-is-invaliderror-3481
TOC,430cfbe5-0071-32e3-7d95-50a2f3c85870,unexpected-error-from-external-database-driver-error-numbererror-3275
TOC,2b3429c3-5e6b-ddd5-a679-58faa9613815,unable-to-set-a-schedule-for-the-synchronizererror-3497
TOC,d0eddd4b-ae82-c98f-9d33-5c2a941de243,the-password-supplied-for-the-dropbox-folder-name-is-invaliderror-3483
TOC,001dbe23-0785-3a63-08d6-6015711fc172,the-relationship-name-in-the-partial-filter-expression-is-invaliderror-3480
TOC,bae6c389-5dd6-92d9-a4d1-609a7046b6ed,you-cannot-replicate-a-password-protected-database-or-set-password-protection-on
TOC,c0c742c1-2851-6db5-a719-62b77f959543,too-many-fastfind-sessions-were-invokederror-3408
TOC,08ba127a-7002-84ae-6f76-65f4aedeb052,the-synchronization-failed-because-a-design-change-could-not-be-applied-to-one-o
TOC,36f66481-d717-8241-f18e-6672ab830fae,the-specified-fields-are-not-uniquely-indexed-in-table-nameerror-3374
TOC,4a95cf93-c9ac-ecc2-f6d0-69525e2a9609,too-many-expressions-in-order-by-clauseerror-3088
TOC,bcbdeac5-8676-3d64-9680-6ad91ba0faab,unions-not-allowed-in-a-subqueryerror-3361
TOC,3102f5c2-66c7-50cb-19ba-6d04e1d95fb2,the-size-of-the-registry-parameter-exceeds-the-maximum-allowederror-3552
TOC,949fdf28-d2cc-09df-1e3f-6d55f5e006a3,the-server-s-msysconf-table-exists-but-is-in-an-incorrect-format-contact-your-sy
TOC,3ea30548-166c-2cfc-5014-6d624a75294e,the-microsoft-access-database-engine-stopped-the-process-because-you-and-another
TOC,349c99ba-c143-4e46-8e0d-6d759236f7a0,the-object-specified-cannot-be-replicated-because-it-is-missing-a-necessary-reso
TOC,4e410e1c-46fd-7506-ba55-70e636652e73,the-name-selected-for-the-system-object-is-already-in-useerror-3526
TOC,5df72473-725c-39f5-a2d0-71466fba70df,the-recordset-object-open-method
TOC,ce86613a-5c0d-90d2-2878-726103632c43,there-are-no-mapi-clients-installed-on-this-machine-install-a-mapi-client-such-a
TOC,e2b41a5c-8b58-1f1e-5cec-737071fb1d13,the-select-statement-includes-a-reserved-word-or-an-argument-name-that-is-misspe
TOC,5a821264-3ba3-15e5-e377-7381c5d648c7,you-cannot-change-the-data-master-attribute-for-the-replica-seterror-3593
TOC,09789ca9-ad4d-ec70-3181-7500f820ba7b,too-many-expressions-in-distinct-outputerror-3089
TOC,916ea4af-3190-99f4-901d-76b7754efa6a,you-cannot-set-the-keeplocal-property-for-an-object-that-is-already-replicateder
TOC,864dc72f-8161-6210-4978-7a242ffeb7b4,the-replication-property-you-are-attempting-to-set-or-delete-is-read-only-and-ca
TOC,2e4b8631-11b8-be5e-f03b-7b32f75e5ab0,the-synchronizer-s-client-is-no-longer-present-and-cannot-be-notifiederror-3537
TOC,df34091c-7230-535f-23b9-7b4348fb58a9,you-tried-to-lock-table-table-while-opening-it-but-the-table-cannot-be-locked-be
TOC,8162636b-eb3d-ae58-a3a8-7b493b919d51,unknown-or-invalid-field-reference-nameerror-3345
TOC,fba44d14-39c0-f507-fe6e-7d0df911ece9,you-must-use-the-dbseechanges-option-with-openrecordset-when-accessing-a-sql-ser
TOC,293e268c-1aa4-ddeb-6aca-7d4af00449f7,this-query-is-not-a-properly-formed-data-definition-queryerror-3357
TOC,882a7e93-2e9d-c3e0-d947-85cf2eb53c05,zero-length-string-is-valid-only-in-a-text-or-memo-fielderror-3415
TOC,25797cdf-030e-0037-d598-872cd191892b,too-few-parameters-expected-numbererror-3061
TOC,54769670-cc95-d223-3759-8999e938d92e,values-specified-in-a-top-clause-are-not-allowed-in-delete-queries-or-reportserr
TOC,a81fb09a-d0cb-9f18-e6c2-89bf3c5eea34,you-attempted-to-link-or-import-a-microsoft-word-mail-merge-file-although-you-ca
TOC,5bf1f991-391b-805e-83bb-8ecbd8a54ddf,there-are-no-scheduled-synchronizations-between-the-two-synchronizerserror-3495
TOC,7a815ad4-136b-3590-ee63-8f42b1193d1b,the-microsoft-access-database-engine-could-not-read-the-system-clock-on-your-com
TOC,c6ac5e1c-c18e-df89-82ef-913a777982df,unknown-nameerror-2424
TOC,c082bd01-40ed-bb5e-7158-981cd21bd475,you-must-enter-a-personal-identifier-pid-consisting-of-at-least-4-and-no-more-th
TOC,51fc5268-2420-9efb-353a-994f3d094d2c,you-attempted-to-delete-or-get-information-about-a-partial-filter-that-does-not-
TOC,a9c99a23-a005-588f-67bb-9a52592be376,the-wait-period-for-an-event-has-timed-outerror-3531
TOC,f5e4ff00-9db4-9f44-47a6-9c3025159cb0,you-cannot-make-changes-to-the-design-of-the-database-at-this-replicaerror-3452
TOC,04384beb-26fa-0d73-342c-9db36da24bd2,this-table-contains-cells-that-are-outside-of-the-range-of-cells-defined-in-this
TOC,d06e6543-7c6f-07f8-3347-9ec0418ecaf3,two-members-of-the-replica-set-cannot-be-synchronized-because-there-is-no-common
TOC,4cef5d4d-6056-97e1-4663-9ed1b39c48de,wrong-data-type-for-parameter-parametererror-3060
TOC,69643a7c-0f11-5642-0c46-a262893ccedd,while-loading-the-microsoft-excel-installable-isam-ole-was-unable-to-initializee
TOC,f550d7e2-d80c-5510-1fcc-a7815ee363b4,the-order-by-expression-expression-includes-fields-that-are-not-selected-by-the-
TOC,3fcb1c6c-ae73-e3f3-bb1e-a7eb036ae689,the-synchronizer-or-replication-manager-found-unread-data-in-the-shared-memory-t
TOC,9fdb1f27-ee42-34f9-754d-a86fe3707da9,too-many-client-taskserror-3053
TOC,6dea73ad-1ca9-7b98-7598-aa25e4e1ecbb,your-swap-file-has-reached-its-limit-or-is-corruptederror-3540
TOC,01e07566-f5c0-e611-268a-aa923fad3850,this-operation-requires-a-different-cursor-libraryerror-3663
TOC,fdc78e5e-bef4-3887-96a9-ab2d27541dd2,the-search-key-was-not-found-in-any-recorderror-3709
TOC,099b4d0b-5c1f-c1dd-8669-ac380daf7bcd,wrong-number-of-arguments-used-with-functionerror-2439
TOC,d08d3003-1e6b-f1e4-db99-ad77daa9de7a,the-two-members-of-the-replica-set-you-are-attempting-to-synchronize-have-the-sa
TOC,371ebb17-1809-8076-9bde-aea1df33ef74,you-cannot-add-or-change-a-record-because-a-related-record-is-required-in-table-
TOC,0512447b-175e-c881-f824-b3784424fb2a,there-is-a-sharing-violation-in-the-source-dropbox-folder-because-the-message-da
TOC,35db14ae-1281-16e3-7fec-b3f538d0e059,unable-to-load-jet-sql-server-reconcilermsrpjt40-dllerror-3775
TOC,7ca36ccb-16fe-17b5-d751-b73b0492a433,unable-to-change-column-level-tracking-property-on-objects-that-are-already-repl
TOC,fd745328-831b-c72e-b4b1-b80e34f5a838,the-number-of-columns-in-the-two-selected-tables-or-queries-of-a-union-query-do-
TOC,748be24f-2505-e4c7-7c55-b8e857fd593a,update-update-conflicterror-3713
TOC,14305401-fcb7-b7fb-48cd-bada8ada344c,you-cannot-use-odbc-to-import-from-export-to-or-link-an-external-microsoft-jet-o
TOC,62348518-5729-f6b2-6c46-bca33d975ef0,there-are-several-tables-with-that-name-please-specify-owner-in-the-format-owner
TOC,c8fe9945-d327-c22a-5057-be6ee32836f0,you-tried-to-call-update-or-cancelupdate-or-attempted-to-update-a-field-in-a-rec
TOC,8cfcfeef-304a-faa4-52df-c0acf53f8b9d,the-two-members-of-the-replica-set-you-are-attempting-to-synchronize-are-both-de
TOC,a4cb94ff-11ce-a22e-3a09-c19b4ee11884,the-microsoft-jet-database-engine-has-not-been-initializederror-3278
TOC,029d1aa7-3a75-8aa6-3255-c39c5a62d358,the-width-of-a-unicode-text-column-must-be-an-even-number-of-byteserror-3702
TOC,936f4694-cc5f-9f56-ac34-c5640c7c77b4,this-recordset-is-not-updatableerror-3326
TOC,931ab4e2-8243-cfe1-3fcb-c7852ab194fd,the-replica-name-or-id-does-not-match-a-currently-managed-member-of-the-replica-
TOC,c4e9b187-968f-3297-ab26-c914fdfae57a,unique-key-violationerror-3715
TOC,f745d611-29af-3d4b-300e-ca5873aa658b,too-many-crosstab-column-headers-valueerror-3205
TOC,0d1c107b-4bf9-e389-c2da-cb1ea14fa65e,the-microsoft-access-database-engine-could-not-execute-the-sql-statement-because
TOC,4378a047-d540-4a99-7752-cb282125d511,the-system-tables-in-your-replica-are-no-longer-reliable-and-the-replica-should-
TOC,e683599f-9942-1e3b-2f6b-d16b2accbe7b,you-have-written-a-subquery-that-can-return-more-than-one-field-without-using-th
TOC,e8cb495b-cf7d-3a81-f49c-d1c8f837956e,violates-the-rules-for-partial-replicaserror-3590
TOC,884d1f65-60d7-66f3-f404-d7b0b996c46a,the-number-of-aliases-specified-shall-be-the-same-as-number-of-output-columns-er
TOC,1b3a5f79-6952-ca68-22af-d7f7787e2adc,update-ri-conflicterror-3718
TOC,eb9e3047-524e-6296-004c-d80ae82d9bc4,too-many-active-userserror-3239
TOC,52c116e3-fa21-f39e-52a6-d99cbeb9a5a7,the-vba-file-failed-to-initialize-when-called-try-reinstalling-the-application-t
TOC,1bd3124e-452f-4cd7-8c71-dbc3267e63a8,you-cannot-establish-or-maintain-an-enforced-relationship-between-a-replicated-t
TOC,6842aab2-7f8d-354f-9690-dfda2d2380a5,the-microsoft-access-database-engine-cannot-find-a-record-in-the-table-name-with
TOC,d1d818fe-14cb-052a-40d9-e038a1d193f4,validation-rules-and-default-values-cannot-be-placed-on-system-or-linked-tablese
TOC,6dc9ec44-65ef-00c4-f475-e3029d672c25,the-operation-failed-there-are-too-many-indexes-on-table-namedelete-some-of-the-
TOC,068a705f-dae8-f363-646a-e44b14439f66,the-specified-row-length-is-shorter-than-the-sum-of-the-column-lengthserror-3646
TOC,4b44234f-ed4a-6934-cb3e-e64e7a9fd158,you-attempted-to-open-a-database-that-is-already-opened-exclusively-by-user-name
TOC,26f1dbb6-c553-d7a4-42f2-e6a282e6f91d,you-cannot-modify-the-replication-system-object-nameerror-3665
TOC,35e8c78b-50f9-30a5-ed9a-e7627e21f15f,the-text-file-specification-name-does-not-exist-you-cannot-import-export-or-link
TOC,f84d6f86-c78e-4d3c-34cb-e7ea4e68a11e,this-expression-is-typed-incorrectly-or-it-is-too-complex-to-be-evaluated-for-ex
TOC,7a191ce4-d1d1-67de-0f7f-e8bfe3fc96d9,the-query-cannot-be-used-as-a-row-sourceerror-3323
TOC,322899ed-5605-d36a-ad6e-e9374013c2fe,the-microsoft-access-database-engine-cannot-open-the-file-nameit-is-already-open
TOC,ca11f046-2fa6-6da3-89ba-eacab953a992,the-object-cannot-be-replicated-because-the-database-is-not-replicatederror-3485
TOC,ea8192f9-43fc-739b-4058-ec2d43d01793,this-is-not-a-valid-name-make-sure-it-is-a-valid-parameter-or-alias-name-that-it
TOC,216213f7-5c1c-44cb-65cf-ef3484130e52,the-type-of-synchronization-you-are-attempting-is-not-validerror-3546
TOC,adc4873d-e3af-7860-f902-efd6867a1af3,unable-to-delete-the-specified-registry-parameter-for-the-synchronizererror-3551
TOC,3f820744-6bf8-456f-eaf0-f07289504884,to-make-changes-to-this-field-first-save-the-recorderror-3331
TOC,defe40ff-f138-b4ea-ac97-f23fd3955cef,unable-to-retrieve-the-specified-registry-parameter-for-the-synchronizererror-34
TOC,44d5e5b3-0341-d48a-1f9b-f2fa0670aa05,the-value-specified-is-not-a-replicaid-for-any-member-in-the-replica-seterror-34
TOC,60fa92cc-983b-8d07-57dc-f3b89b6a2a2f,the-two-replicas-you-are-attempting-to-synchronize-are-from-different-replica-se
TOC,6193a54e-7e09-a3b9-d3ee-f88151b5a5ab,you-cannot-make-a-database-replicable-that-is-being-used-by-a-program-that-contr
TOC,6b068d4f-4bd7-b93b-40d5-f8aa1dc262d5,you-cannot-modify-the-replication-system-object-nameerror-3666
TOC,0da48ac1-00aa-e757-b04b-f95285cd19a2,this-is-not-a-microsoft-excel-5-0-fileerror-3431
TOC,337f381f-5117-9d8f-e8f3-fcb015435c5b,unknown-function-name-in-validation-expression-or-default-value-on-nameerror-338
TOC,17515e13-d6d8-8a1e-ee6c-ff2af543da0f,the-sql-statement-could-not-be-executed-because-it-contains-ambiguous-outer-join
TOC,667f3927-e5fa-4cc9-b341-027177d1d2d8,url-property-example-vbscript
TOC,405f1769-f661-24e7-22db-0c725ee55576,type-property-example-propertyvj-plus-plus
TOC,63787a49-b06a-9520-270f-1bcc0a152587,troubleshooting
TOC,119a39e3-a397-1afb-2588-8129140810bf,type-property-keyadox
TOC,3e222e89-f57e-28f9-8488-81828f882643,type-property-columnadox
TOC,ee010723-d429-e190-e8e2-b1d8c2cfcb3a,type-property-example-fieldvj-plus-plus
TOC,67186df9-26b9-428d-2987-cd0bc165f231,writing-your-own-customized-handler
TOC,d07cdfc1-da65-74b7-ab9c-f2b79f24b59e,type-property-tableadox
TOC,6114c6de-fdcd-9d97-c5ad-0742ca75a1ad,subdatasheetname-property
TOC,506c45eb-c48e-94de-60cd-10058860b3a6,sql-specific-query
TOC,b2bf5df9-f8f4-4cca-7a09-1271350e3614,table-field
TOC,24feff9d-82ae-5640-d9a0-203a6af0eca6,set-properties-of-activex-data-objects-in-visual-basic
TOC,1f5b5f6b-b424-f35e-4add-21c45b5d74c4,set-form-report-and-control-properties-in-visual-basic
TOC,1c39d168-e020-2a98-f902-29c00de137ad,rowsourcetype-property-user-defined-functioncode-argument-values
TOC,eed3b78e-310a-98fa-5cf9-32edaab0402f,registering-a-custom-business-object
TOC,6db11dcc-2c57-c381-57e1-334108670447,select-query
TOC,4aa6d0bb-4a07-9efc-4d2e-414bcc11e42e,required-property-access
TOC,d601710e-844a-36a4-187c-557a3560bbc7,schema-microsoft-access-sql-reserved-word
TOC,a010e499-7ea6-56c2-5159-5a7df1562ca5,subform-subreport-control
TOC,c2d7af76-d981-96ca-4439-5dc277555c98,report-section
TOC,edd196b2-cfd7-ff82-b23b-6334910518e4,required-client-settings
TOC,29e48ab2-e93b-ada9-7e4c-6aca74a81560,selectsecurity-microsoft-access-sql-reserved-word
TOC,b35afc7e-ce8b-5fd9-2cf5-771177196814,select-microsoft-access-sql-reserved-word
TOC,880875e9-75bc-da59-5554-810e15ce4d54,stdev-stdevp-functions-microsoft-access-sql
TOC,eed57130-f030-b800-5b1a-92249d6c23a5,sourceconnectstr-sourcedatabase-properties
TOC,3e6f29d8-7ec0-5261-c22d-96122d4e7f7b,table-microsoft-access-sql-reserved-word
TOC,07b7f765-1c74-073e-4c0d-b1b300b898c9,tab-control
TOC,8942307f-950d-f39d-cab2-ba4fa387b438,set-properties-of-data-access-objects-in-visual-basic
TOC,6f301835-307b-d0b8-be24-c0fa728cc115,style-for-intrinsic-constants
TOC,5acd290e-64e6-c513-e146-d7c95510cde0,rectangle-control
TOC,596913de-8f53-9643-484b-e28dabd9019f,text-box-control
TOC,02498420-f177-521c-ef81-e2f7ea02b231,sum-function-microsoft-access-sql
TOC,53c5eb25-aaa1-6a8c-6f56-00e9ebf4a3d5,syntax-error-in-partial-filter-expression-on-table-nameerror-3586
TOC,46e8bcd4-43a1-9ea8-ae1b-018167323a4c,syntax-error-in-field-definitionerror-3292
TOC,487817aa-df60-78ba-3c76-08154b200b49,syntax-error-in-query-parameter-valueerror-3746
TOC,2b2b6f19-9b9e-dc78-495e-08b096c578eb,syntax-error-in-update-statementerror-3144
TOC,3533b96d-05fd-1e16-6bb3-090af470c46a,syntax-error-in-transaction-statementerror-3708
TOC,21c104f6-06cb-f3b5-aa9e-098dca92c223,the-access-database-is-wrong-or-missing-for-this-sql-jet-replica-seterror-3778
TOC,66a4f655-d8a4-a279-600f-110caab48de5,syntax-error-in-order-by-clauseerror-3138
TOC,e4a94bc0-ef30-2578-2841-12262ca17747,table-is-not-openerror-3160
TOC,13a89eeb-40e2-58fa-35ab-15739dff2138,the-data-being-exported-does-not-match-the-format-described-in-the-schema-ini-fi
TOC,4c4d7f77-b9b7-59c0-47cd-1a92fa458160,requested-exchange-failed-because-nameerror-3661
TOC,e8387008-59cc-c9fb-d6de-1f9cf967fbe4,records-in-table-name-would-have-no-record-on-the-one-sideerror-3333
TOC,a105a3ea-ebb1-782d-437f-1fd51852a20e,syntax-error-in-group-by-clauseerror-3132
TOC,92eb3781-6221-4871-4ac0-20b13fa97d54,record-s-cannot-be-added-no-insert-permission-on-nameerror-3107
TOC,029a4d9a-e0f1-1bf7-14af-2171d444983f,syntax-error-in-where-clauseerror-3145
TOC,62374921-ae1d-3f56-7ffa-25dea3e3c86e,record-length-is-too-long-for-an-indexed-paradox-tableerror-3608
TOC,31b43370-3b26-4d7a-4b03-27472e139249,record-s-cannot-be-edited-no-update-permission-on-nameerror-3108
TOC,298a6b93-ad1f-d664-b011-2776bf0d8800,syntax-error-in-having-clauseerror-3133
TOC,d1756be5-cb77-1357-1919-28360364fda4,the-database-must-be-opened-in-exclusive-mode-before-it-can-be-replicatederror-3
TOC,cfc8a095-741b-d8b3-e21c-2941b406a82e,the-attempt-to-set-a-column-in-a-partial-replica-violated-a-rule-governing-parti
TOC,fca948db-d767-e19d-3f02-2e5398d84549,the-action-query-name-cannot-be-used-as-a-row-sourceerror-3069
TOC,451a9b22-e0ec-cb43-92d4-2f010086802c,the-field-name-cannot-contain-a-null-value-because-the-required-property-for-thi
TOC,fd590193-af7a-d3e9-25ed-2f9d106536fe,synchronizer-could-not-access-the-message-databaseerror-3525
TOC,1c225bb9-dc8f-4755-e96a-31e7b0dd1386,scaling-of-decimal-value-resulted-in-data-truncationerror-3759
TOC,4ffcf9c2-61e1-f954-243d-324bee95fe97,the-fetch-buffer-was-too-small-for-the-amount-of-data-you-requestederror-3640
TOC,5fd9c24e-3993-9f92-0cad-32ffadf51b42,syntax-error-in-numbererror-2420
TOC,889a2c4d-50e3-f40f-f1ff-332e48e43ad7,synchronizer-is-already-runningerror-3544
TOC,5233d276-9a31-bbe3-7b2e-33636c7df521,synchronizing-with-a-non-replicated-database-is-not-allowed-the-name-database-is
TOC,d38885ec-87d0-8707-2655-3403882fd65b,table-name-is-read-onlyerror-3328
TOC,697e8861-d1b3-fc9c-9fce-34dd1c223b34,the-current-field-must-match-the-join-key-name-in-the-table-that-serves-as-the-o
TOC,8cd56459-7ca8-0842-8aa1-3b3de981b93d,the-history-of-design-changes-in-the-replica-does-not-match-the-history-in-the-d
TOC,1eae673f-8c0b-c635-29ec-3cf824a6d3ab,syntax-error-in-procedure-clauseerror-3140
TOC,db1b443a-6136-f7c2-cac2-3fb810b910a5,reserved-error-itemthere-is-no-message-for-this-errorerror-3000
TOC,89d91b67-27af-c911-2af4-417d89fbd66c,requested-row-locking-but-db-is-in-page-lock-modeerror-3751
TOC,10a7eb8d-dcd1-d498-693a-419164cecb7b,the-filters-defining-a-partial-replica-are-out-of-synch-with-each-othererror-357
TOC,65cf4b01-2e55-0fef-4aea-4910871e4fa4,relationship-name-is-unenforcederror-3659
TOC,7d886d02-5aaf-b66e-c529-49b5b91d4745,the-level-clause-includes-a-reserved-word-or-argument-that-is-misspelled-or-miss
TOC,ae48d1c2-acda-a4e5-c8be-509e6241cf8b,record-is-table-name-is-locked-by-another-usererror-3330
TOC,886f0295-ae43-b3f2-f45f-5646c10ad9e0,record-s-cannot-be-added-no-corresponding-record-on-the-one-sideerror-3363
TOC,e311ffb2-95a1-3d53-7aec-578478e4eb2f,the-field-is-too-small-to-accept-the-amount-of-data-you-attempted-to-add-try-ins
TOC,5c5483ee-af6a-1cb7-16a3-5a72f3c33df7,the-database-has-been-placed-in-a-state-by-user-name-on-machine-name-that-preven
TOC,bb50f3af-5c26-d920-6fc6-61f04d03b37c,replication-manager-cannot-find-the-exchangeid-in-the-msysexchangelog-tableerror
TOC,0c8ae6f6-8385-4f98-5f08-64f56051abe9,resultant-table-not-allowed-to-have-more-than-one-autonumber-fielderror-3090
TOC,25826882-d413-9d22-d0c6-65cbbf9edecc,the-database-has-been-placed-in-a-state-by-an-unknown-user-that-prevents-it-from
TOC,1fd4a574-2ceb-9736-602d-6b1fd3a1a3ac,syntax-error-in-check-constraint-clauseerror-3765
TOC,d25708d9-d141-01a5-123c-6bd8da83da48,the-field-cannot-be-updated-because-another-user-or-process-has-locked-the-corre
TOC,f6c49cba-5b9c-775c-625a-6d1e79c8adf0,specify-the-table-containing-the-records-you-want-to-deleteerror-3128
TOC,3f2f9fb2-bb1d-3e46-747f-6dd00443bbd3,synchronizer-could-not-be-shut-down-properly-and-is-still-activeerror-3541
TOC,292ed3ce-3cc6-1360-277c-7477515fd0a1,size-of-field-name-is-too-longerror-3382
TOC,3f116657-43b4-2d66-ea86-7a6b6d65fa6b,the-connection-for-viewing-your-linked-microsoft-excel-worksheet-was-losterror-3
TOC,717a8858-c135-f38c-bd38-7b0427066046,synchronizer-has-not-been-set-uperror-3543
TOC,e94ab8c4-b614-241c-b603-7bae08ae92d4,the-disk-for-dropbox-folder-name-is-fullerror-3469
TOC,dcdc868a-d5d9-0b89-c685-7f8c22a96d1b,synchronizer-looked-for-a-system-event-but-did-not-find-one-to-report-to-the-cli
